0, 0.002134, 0.013788, -0.057331, -0.006082, 0.000000, 1, -0.053719, -0.000304, 0.900000,2, -0.056000, 0.001178, 1.598248,3, -0.057215, 0.001922, 1.855846,4, -0.056486, 0.007533, 2.383966,5, -0.057755, 0.008084, 2.514138,6, -0.058940, 0.008480, 2.639597,
0, -0.011400, -0.013068, -0.014388, 0.013789, 0.000000, 1, -0.026635, -0.002495, 0.900000,2, -0.037219, -0.014113, 1.598248,3, -0.041362, -0.018257, 1.855846,4, -0.045332, -0.021897, 2.383966,5, -0.047587, -0.023978, 2.514138,6, -0.049889, -0.026143, 2.639597,
0, -0.021031, 0.017197, -0.015176, -0.003842, 0.000000, 1, -0.043476, 0.016680, 0.900000,2, -0.064731, 0.032848, 1.598248,3, -0.071015, 0.037410, 1.855846,4, -0.076151, 0.053930, 2.383966,5, -0.077707, 0.057103, 2.514138,6, -0.079034, 0.060562, 2.639597,
0, -0.008963, 0.004361, -0.022098, -0.010807, 0.000000, 1, -0.029694, -0.010794, 0.900000,2, -0.033980, -0.009858, 1.598248,3, -0.035583, -0.009025, 1.855846,4, -0.035389, -0.001452, 2.383966,5, -0.037057, -0.000862, 2.514138,6, -0.038717, 0.000030, 2.639597,
0, -0.003742, -0.001920, -0.024082, 0.001351, 0.000000, 1, -0.026648, -0.005799, 0.900000,2, -0.029753, -0.011252, 1.598248,3, -0.031360, -0.012430, 1.855846,4, -0.029236, -0.010517, 2.383966,5, -0.030056, -0.011337, 2.514138,6, -0.030549, -0.012554, 2.639597,
0, -0.011948, 0.008433, -0.026840, -0.014016, 0.000000, 1, -0.036393, -0.007190, 0.900000,2, -0.038110, -0.003352, 1.598248,3, -0.037501, -0.001126, 1.855846,4, -0.033233, 0.008337, 2.383966,5, -0.034338, 0.010271, 2.514138,6, -0.035044, 0.012641, 2.639597,
0, -0.017139, 0.001722, -0.007374, 0.003210, 0.000000, 1, -0.024763, 0.001371, 0.900000,2, -0.036866, 0.002488, 1.598248,3, -0.041219, 0.004055, 1.855846,4, -0.046068, 0.012783, 2.383966,5, -0.048275, 0.014041, 2.514138,6, -0.050514, 0.015226, 2.639597,
0, 0.007517, 0.003379, -0.024610, 0.002624, 0.000000, 1, -0.012460, 0.001355, 0.900000,2, -0.002453, -0.001746, 1.598248,3, 0.000479, -0.003437, 1.855846,4, 0.011309, -0.002315, 2.383966,5, 0.012754, -0.003301, 2.514138,6, 0.014298, -0.003941, 2.639597,
0, 0.006133, -0.002849, -0.036239, 0.014911, 0.000000, 1, -0.028256, 0.008587, 0.900000,2, -0.015940, -0.006607, 1.598248,3, -0.011479, -0.013491, 1.855846,4, 0.003026, -0.022597, 2.383966,5, 0.005181, -0.026149, 2.514138,6, 0.005571, -0.028294, 2.639597,
0, -0.009910, 0.003038, -0.024260, -0.008222, 0.000000, 1, -0.032538, -0.006945, 0.900000,2, -0.036122, -0.001960, 1.598248,3, -0.038392, -0.000374, 1.855846,4, -0.042399, 0.009651, 2.383966,5, -0.045572, 0.011884, 2.514138,6, -0.050206, 0.014225, 2.639597,
0, -0.019990, -0.008308, -0.001981, 0.012755, 0.000000, 1, -0.024368, 0.000915, 0.900000,2, -0.036655, -0.003661, 1.598248,3, -0.039679, -0.005001, 1.855846,4, -0.041026, -0.003651, 2.383966,5, -0.042599, -0.004880, 2.514138,6, -0.044180, -0.006099, 2.639597,
0, -0.008168, 0.005770, -0.029632, -0.015263, 0.000000, 1, -0.038443, -0.013662, 0.900000,2, -0.043102, -0.010575, 1.598248,3, -0.044811, -0.009868, 1.855846,4, -0.043132, -0.003779, 2.383966,5, -0.043743, -0.003447, 2.514138,6, -0.044312, -0.003141, 2.639597,
0, -0.018013, -0.007717, -0.001510, 0.011636, 0.000000, 1, -0.022749, 0.000122, 0.900000,2, -0.037517, -0.006244, 1.598248,3, -0.042333, -0.008832, 1.855846,4, -0.047218, -0.010119, 2.383966,5, -0.049825, -0.011343, 2.514138,6, -0.052128, -0.012218, 2.639597,
0, -0.003094, 0.003903, -0.026296, -0.014915, 0.000000, 1, -0.027752, -0.014434, 0.900000,2, -0.024789, -0.014933, 1.598248,3, -0.024045, -0.015028, 1.855846,4, -0.018732, -0.011238, 2.383966,5, -0.018918, -0.011603, 2.514138,6, -0.018694, -0.012058, 2.639597,
0, 0.006925, 0.004788, -0.014442, -0.006090, 0.000000, 1, -0.006905, -0.006750, 0.900000,2, 0.000164, -0.004163, 1.598248,3, 0.002287, -0.002871, 1.855846,4, 0.010602, 0.004399, 2.383966,5, 0.011515, 0.005108, 2.514138,6, 0.012157, 0.005916, 2.639597,
0, 0.007258, 0.008639, -0.008798, -0.010821, 0.000000, 1, 0.000401, -0.006999, 0.900000,2, 0.007351, -0.013033, 1.598248,3, 0.009322, -0.015526, 1.855846,4, 0.018158, -0.016323, 2.383966,5, 0.018887, -0.017992, 2.514138,6, 0.019928, -0.019821, 2.639597,
0, -0.015064, -0.012588, -0.005815, 0.012268, 0.000000, 1, -0.014326, -0.005724, 0.900000,2, -0.017564, -0.014391, 1.598248,3, -0.019050, -0.016796, 1.855846,4, -0.019557, -0.015649, 2.383966,5, -0.022145, -0.016423, 2.514138,6, -0.026719, -0.016507, 2.639597,
0, -0.011242, 0.000818, -0.013137, -0.000060, 0.000000, 1, -0.028632, -0.001838, 0.900000,2, -0.043123, -0.003895, 1.598248,3, -0.048001, -0.004662, 1.855846,4, -0.053382, -0.002482, 2.383966,5, -0.055720, -0.003163, 2.514138,6, -0.058020, -0.003932, 2.639597,
0, -0.018362, 0.011187, -0.018611, -0.006213, 0.000000, 1, -0.012825, -0.002206, 0.900000,2, -0.012120, 0.005358, 1.598248,3, -0.012201, 0.008715, 1.855846,4, -0.008307, 0.021456, 2.383966,5, -0.008423, 0.023461, 2.514138,6, -0.008769, 0.025597, 2.639597,
0, -0.009921, 0.004649, -0.023292, -0.011131, 0.000000, 1, -0.032536, -0.009052, 0.900000,2, -0.038120, -0.006927, 1.598248,3, -0.040150, -0.006231, 1.855846,4, -0.039641, -0.000315, 2.383966,5, -0.040795, 0.000054, 2.514138,6, -0.041960, 0.000372, 2.639597,
0, 0.006732, -0.002663, -0.024719, 0.005249, 0.000000, 1, -0.017621, -0.000434, 0.900000,2, -0.013987, -0.003656, 1.598248,3, -0.013484, -0.004654, 1.855846,4, -0.007343, -0.001838, 2.383966,5, -0.007169, -0.002165, 2.514138,6, -0.006864, -0.002560, 2.639597,
0, 0.003530, 0.004823, -0.030255, 0.003487, 0.000000, 1, -0.024600, 0.005570, 0.900000,2, -0.021976, 0.004743, 1.598248,3, -0.021939, 0.003904, 1.855846,4, -0.016206, 0.006912, 2.383966,5, -0.015347, 0.006284, 2.514138,6, -0.014474, 0.005894, 2.639597,
0, -0.009757, 0.001496, -0.030068, -0.003724, 0.000000, 1, -0.040521, -0.008662, 0.900000,2, -0.048811, -0.012312, 1.598248,3, -0.051615, -0.013511, 1.855846,4, -0.051862, -0.012368, 2.383966,5, -0.053067, -0.013811, 2.514138,6, -0.054093, -0.015236, 2.639597,
0, 0.000756, 0.003124, -0.015517, -0.008723, 0.000000, 1, -0.014924, -0.010790, 0.900000,2, -0.013546, -0.013001, 1.598248,3, -0.012870, -0.013359, 1.855846,4, -0.005913, -0.009764, 2.383966,5, -0.005362, -0.010422, 2.514138,6, -0.004807, -0.010775, 2.639597,
0, -0.001909, 0.001778, -0.019769, -0.016174, 0.000000, 1, -0.022625, -0.019130, 0.900000,2, -0.024723, -0.022989, 1.598248,3, -0.025546, -0.024430, 1.855846,4, -0.022181, -0.022807, 2.383966,5, -0.022661, -0.023639, 2.514138,6, -0.022713, -0.024295, 2.639597,
0, -0.013558, 0.003536, -0.021934, -0.004652, 0.000000, 1, -0.035949, -0.006851, 0.900000,2, -0.046276, -0.012388, 1.598248,3, -0.050318, -0.014391, 1.855846,4, -0.053912, -0.013007, 2.383966,5, -0.055992, -0.013638, 2.514138,6, -0.058326, -0.013856, 2.639597,
0, -0.010386, 0.011340, -0.026731, -0.006931, 0.000000, 1, -0.027385, -0.013431, 0.900000,2, -0.031113, -0.012990, 1.598248,3, -0.032513, -0.012647, 1.855846,4, -0.031873, -0.008169, 2.383966,5, -0.033572, -0.007358, 2.514138,6, -0.034918, -0.006633, 2.639597,
0, 0.013813, -0.063314, -0.029163, 0.022113, 0.000000, 1, -0.028804, -0.004367, 0.900000,2, -0.035125, 0.000402, 1.598248,3, -0.037814, 0.001728, 1.855846,4, -0.040762, 0.009101, 2.383966,5, -0.042721, 0.010107, 2.514138,6, -0.044888, 0.011174, 2.639597,
0, -0.002187, 0.000175, -0.021510, -0.006776, 0.000000, 1, -0.023551, -0.009364, 0.900000,2, -0.024976, 0.008460, 1.598248,3, -0.027415, 0.018691, 1.855846,4, -0.030503, 0.038795, 2.383966,5, -0.031671, 0.041923, 2.514138,6, -0.032339, 0.044678, 2.639597,
0, 0.007034, 0.006675, -0.048143, 0.003935, 0.000000, 1, -0.040658, 0.008934, 0.900000,2, -0.023720, 0.025236, 1.598248,3, -0.018831, 0.032579, 1.855846,4, -0.004261, 0.057555, 2.383966,5, -0.002031, 0.061406, 2.514138,6, -0.000087, 0.065001, 2.639597,
0, -0.003466, 0.004395, -0.058699, -0.001441, 0.000000, 1, -0.062741, 0.001683, 0.900000,2, -0.064968, 0.004898, 1.598248,3, -0.065931, 0.005699, 1.855846,4, -0.064180, 0.011527, 2.383966,5, -0.065251, 0.011823, 2.514138,6, -0.066473, 0.012148, 2.639597,
0, -0.013812, 0.001406, -0.008219, 0.001981, 0.000000, 1, -0.022157, -0.000855, 0.900000,2, -0.031658, -0.005101, 1.598248,3, -0.035119, -0.007099, 1.855846,4, -0.036578, -0.004523, 2.383966,5, -0.038487, -0.003916, 2.514138,6, -0.039807, -0.003363, 2.639597,
