0, 0.010620, 0.011094, -0.008190, -0.009713, 0.000000,  1, 0.002000, -0.002800, 0.900000,  2, 0.010600, -0.001200, 1.585800,  3, 0.009800, 0.000000, 1.789000,  4, 0.014800, 0.007800, 2.341350,  5, 0.016800, 0.009400, 2.443050,  6, 0.018000, 0.010400, 2.540000, 
0, -0.011400, -0.013068, -0.014388, 0.013789, 0.000000,  1, -0.029000, -0.003600, 0.900000,  2, -0.039600, -0.018600, 1.585800,  3, -0.045800, -0.023000, 1.789000,  4, -0.052800, -0.026000, 2.341350,  5, -0.053800, -0.026400, 2.443050,  6, -0.055800, -0.027800, 2.540000, 
0, -0.021031, 0.017197, -0.015176, -0.003842, 0.000000,  1, -0.046000, 0.015600, 0.900000,  2, -0.067200, 0.028400, 1.585800,  3, -0.075600, 0.032600, 1.789000,  4, -0.083600, 0.049800, 2.341350,  5, -0.084000, 0.054600, 2.443050,  6, -0.085000, 0.059000, 2.540000, 
0, -0.008963, 0.004361, -0.022098, -0.010807, 0.000000,  1, -0.032000, -0.012000, 0.900000,  2, -0.036400, -0.014400, 1.585800,  3, -0.040200, -0.013800, 1.789000,  4, -0.042800, -0.005600, 2.341350,  5, -0.043200, -0.003400, 2.443050,  6, -0.044600, -0.001600, 2.540000, 
0, 0.005215, 0.008107, -0.008652, -0.012326, 0.000000,  1, 0.005200, -0.003000, 0.900000,  2, 0.019000, 0.010400, 1.585800,  3, 0.021000, 0.014400, 1.789000,  4, 0.030600, 0.029400, 2.341350,  5, 0.033800, 0.033400, 2.443050,  6, 0.035400, 0.037200, 2.540000, 
0, -0.011672, 0.004152, -0.018221, -0.005221, 0.000000,  1, -0.031400, -0.002400, 0.900000,  2, -0.037400, 0.000400, 1.585800,  3, -0.041800, 0.002200, 1.789000,  4, -0.044200, 0.012400, 2.341350,  5, -0.043600, 0.015200, 2.443050,  6, -0.045000, 0.017600, 2.540000, 
0, -0.003742, -0.001920, -0.024082, 0.001351, 0.000000,  1, -0.029000, -0.007000, 0.900000,  2, -0.032200, -0.015600, 1.585800,  3, -0.036000, -0.017200, 1.789000,  4, -0.036600, -0.014600, 2.341350,  5, -0.036400, -0.013800, 2.443050,  6, -0.036400, -0.014200, 2.540000, 
0, 0.001852, -0.001429, -0.025833, 0.003032, 0.000000,  1, -0.026400, -0.002600, 0.900000,  2, -0.026200, -0.007800, 1.585800,  3, -0.028400, -0.008400, 1.789000,  4, -0.027200, -0.003800, 2.341350,  5, -0.026400, -0.002800, 2.443050,  6, -0.027600, -0.002800, 2.540000, 
0, -0.016502, 0.015636, -0.030236, -0.012019, 0.000000,  1, -0.049600, -0.001800, 0.900000,  2, -0.058200, 0.001400, 1.585800,  3, -0.062800, 0.002800, 1.789000,  4, -0.066800, 0.012800, 2.341350,  5, -0.066600, 0.016600, 2.443050,  6, -0.066800, 0.019600, 2.540000, 
0, -0.011948, 0.008433, -0.026840, -0.014016, 0.000000,  1, -0.038800, -0.008400, 0.900000,  2, -0.040600, -0.007800, 1.585800,  3, -0.042000, -0.006000, 1.789000,  4, -0.040600, 0.004200, 2.341350,  5, -0.040600, 0.007800, 2.443050,  6, -0.041000, 0.011000, 2.540000, 
0, -0.013590, 0.010081, -0.027502, -0.011854, 0.000000,  1, -0.040400, -0.001400, 0.900000,  2, -0.055800, -0.005400, 1.585800,  3, -0.062000, -0.004400, 1.789000,  4, -0.068800, 0.004000, 2.341350,  5, -0.069600, 0.006200, 2.443050,  6, -0.071600, 0.007600, 2.540000, 
0, -0.017139, 0.001722, -0.007374, 0.003210, 0.000000,  1, -0.027200, 0.000200, 0.900000,  2, -0.039400, -0.002000, 1.585800,  3, -0.045800, -0.000800, 1.789000,  4, -0.053600, 0.008800, 2.341350,  5, -0.054600, 0.011600, 2.443050,  6, -0.056400, 0.013600, 2.540000, 
